user,item,rating,prediction
5163,8531,4.0,2.5869465
39971,182,2.0,1.4860916
10851,182,2.0,1.469994
36944,182,5.0,2.4515605
20997,182,5.0,3.2173753
23739,442,2.0,2.164938
32247,442,3.0,0.42591968
43090,689,2.0,0.48929715
45350,689,5.0,6.048526
28976,689,5.0,3.8580935
22095,689,5.0,
19362,689,5.0,
9269,689,5.0,4.972508
1696,689,5.0,
35939,689,4.0,
3960,689,4.0,5.159283
32654,699,3.0,
45357,699,1.0,0.77111566
31738,792,1.0,0.5652694
3858,792,2.0,2.3384914
22154,792,5.0,0.55112
13900,792,4.0,6.552067
37134,792,3.0,4.6448307
14691,792,3.0,3.1457803
12286,1137,5.0,4.3569713
15747,1137,5.0,2.0844648
19389,1137,5.0,4.477213
17429,1137,2.0,3.950794
26957,1137,5.0,4.69649
17266,1137,5.0,4.8834567
10371,1323,1.0,3.3108869
31645,1323,5.0,2.949473
28650,1323,5.0,
22832,1323,5.0,3.9340572
47879,1323,5.0,2.641962
46222,1323,1.0,3.9650722
29886,1323,1.0,
41517,1323,3.0,1.1033199
19698,1323,5.0,3.7363007
23239,1323,3.0,4.2680893
24274,1323,1.0,0.8279317
45982,1399,4.0,3.0532992
5208,1399,1.0,3.810635
29974,1608,5.0,3.715877
39881,1608,5.0,4.9684896
31750,1608,3.0,2.182684
47812,1644,5.0,3.5430267
13786,1644,3.0,2.563923
45340,1644,1.0,3.5760553
5416,1644,2.0,3.1097865
10929,1644,5.0,3.7593398
27332,1822,5.0,4.167968
22623,1822,4.0,4.15701
4043,1822,5.0,5.805086
17982,1822,4.0,
33057,1822,4.0,
25950,1822,3.0,
22744,2059,5.0,
38920,2213,3.0,
8841,2213,5.0,2.4234774
20731,2380,4.0,3.06324
28242,2380,5.0,3.1526039
15543,2380,5.0,
18071,2768,1.0,3.8845024
14571,2768,5.0,4.411233
18791,2768,4.0,4.8417726
470,2768,5.0,
48142,2768,1.0,5.4767284
45051,2768,3.0,
38672,2768,4.0,2.6273048
27794,2768,5.0,
22508,2768,5.0,1.9732156
40122,2768,5.0,4.653901
10708,3032,3.0,3.1987395
39635,3032,4.0,1.4840858
13409,3032,4.0,2.6304867
34501,3032,4.0,2.096368
40266,3032,4.0,2.3717723
30913,3032,5.0,2.508101
32380,3032,4.0,2.8140602
9539,3032,5.0,3.263552
20980,3032,3.0,1.7824455
26115,3032,2.0,
15810,3032,2.0,
37219,3032,4.0,3.3053973
22172,3032,4.0,
27021,3032,3.0,1.9691917
33428,3032,4.0,2.5935638
37403,3032,3.0,1.7197435
16574,3197,1.0,4.222246
22538,3197,2.0,3.0513
43650,3197,1.0,1.1178311
18050,3272,5.0,
12165,3272,5.0,4.978491
1694,3272,2.0,
17246,3272,5.0,3.9569402
32914,3272,1.0,
18598,3272,5.0,3.4681454
38546,3272,5.0,
33167,3272,3.0,4.0366573
40948,3272,3.0,2.5793798
13039,3272,5.0,4.3524103
24744,3272,1.0,2.7408288
29617,3272,3.0,3.7703161
45608,3272,3.0,4.733659
40377,3978,1.0,3.0935373
43448,3978,5.0,2.3960912
5810,4288,3.0,3.3657012
16598,4288,5.0,1.5056717
2848,4304,5.0,4.19299
17206,4304,1.0,4.721914
26630,4757,2.0,0.8099278
44888,4757,1.0,4.435182
12704,4757,5.0,
21653,4757,5.0,2.2048502
29941,4757,5.0,0.4312812
21170,4757,2.0,1.8309188
24156,4757,1.0,3.8735447
18525,4757,1.0,
45212,4757,1.0,2.7815633
22965,4877,1.0,5.443103
47977,4877,5.0,3.1686249
258,4877,5.0,4.799794
34995,4877,5.0,4.420433
25922,4877,5.0,5.2617464
5772,4877,5.0,
20167,4877,5.0,4.58216
34285,4877,5.0,4.481038
33220,5082,5.0,
47532,5082,1.0,
8314,5082,1.0,3.3909035
34226,5082,5.0,3.7914732
43773,5082,5.0,4.1656437
42902,5082,3.0,3.616334
34081,5144,1.0,
2884,5144,1.0,
39563,5144,1.0,
26843,5144,1.0,
18236,5144,4.0,2.5212417
40799,5231,4.0,2.6321626
11282,5231,4.0,0.7682107
2288,5621,5.0,4.115819
36343,5621,5.0,2.004844
4532,5621,5.0,2.154759
28898,5649,3.0,1.8127825
43364,5649,3.0,2.7666373
35437,5649,2.0,2.5449414
47197,5649,3.0,2.6126702
29122,5649,2.0,2.5379066
25586,5649,4.0,2.7474117
42502,5649,1.0,2.7015767
21106,5649,1.0,
33134,5649,4.0,1.929347
42780,6194,5.0,3.6918316
23986,6194,1.0,3.7347226
31916,6194,3.0,3.3383508
22712,6194,5.0,4.6472435
27544,6194,4.0,3.8070076
14053,6194,4.0,4.5421605
13207,6543,4.0,3.912468
21131,6543,2.0,3.7274384
21168,6543,2.0,3.0960298
11437,6543,3.0,4.123089
46239,6543,5.0,4.2347584
22534,6543,5.0,2.3425357
18531,6543,3.0,3.2412581
39588,6543,5.0,4.3794293
34523,6543,4.0,3.4699817
3909,6543,1.0,2.1528845
17248,6543,5.0,4.4629064
10328,6543,3.0,3.5423336
13374,7008,5.0,4.6565785
40716,7008,5.0,4.739475
8718,7008,5.0,4.6341324
26811,7008,4.0,4.62189
2636,7008,5.0,2.2101574
28750,7008,5.0,4.030423
29958,7217,3.0,1.4829538
18368,7217,5.0,5.603531
12725,7269,5.0,2.9262004
19740,7269,5.0,3.9296663
32961,7269,3.0,3.3273
706,7269,5.0,4.6168637
44975,7269,5.0,2.6149626
15168,7269,5.0,1.2840537
31159,7269,5.0,4.591936
38185,7500,4.0,4.1137676
10019,7500,3.0,4.318456
23670,7500,1.0,4.811823
3985,7500,3.0,5.305482
34157,7500,5.0,3.5873303
29171,7500,3.0,4.0862823
7934,7500,5.0,2.7736416
27973,7500,5.0,0.57123184
25994,7500,4.0,0.97444856
45636,7500,2.0,
47753,7855,5.0,3.9705782
37421,7855,5.0,3.7996047
24047,7925,2.0,3.2967155
36393,7925,1.0,3.5086513
9550,7925,5.0,3.8340905
27977,8019,4.0,
37679,8019,5.0,4.6390066
11892,8019,5.0,4.412497
1475,8019,5.0,4.2347674
41469,8019,1.0,0.6211925
13382,8019,4.0,4.4233274
13259,8019,4.0,4.2300014
2240,8484,3.0,
4644,8484,5.0,4.262773
12307,8484,2.0,4.365227
31640,8484,3.0,
8579,8484,4.0,
36603,8484,4.0,4.565633
44478,8484,3.0,
15270,8562,5.0,4.827795
25793,8562,5.0,3.9620943
37946,8562,5.0,4.0784287
13073,8562,3.0,3.781911
42748,8562,4.0,4.30824
28275,8562,5.0,
29133,8562,4.0,3.7922406
4178,8562,5.0,
19828,8880,5.0,2.0493524
1301,8880,5.0,5.3777213
13800,8880,1.0,
10647,8880,4.0,3.2469382
30568,8880,5.0,4.6325893
20095,8880,3.0,3.2216809
21275,8880,5.0,
20016,8987,1.0,
25649,8987,2.0,
12320,8987,4.0,1.9966688
13708,8987,5.0,
39079,8987,3.0,
38075,8987,5.0,3.9252467
18561,8987,4.0,4.774175
24734,13,5.0,3.3623893
20639,13,5.0,2.975222
27445,13,5.0,3.8589354
14702,13,4.0,3.5497289
17132,13,2.0,2.9601264
24548,13,1.0,2.7637324
21253,13,5.0,3.0257688
1312,13,5.0,
31780,13,5.0,3.5829678
24154,13,5.0,5.2907143
30001,218,5.0,3.173804
45008,218,5.0,
45155,218,2.0,2.0212903
17121,218,3.0,3.790138
32832,280,4.0,4.093413
3725,280,5.0,4.0317106
18496,280,3.0,4.5762024
32873,280,5.0,
34793,280,5.0,4.899071
20036,280,5.0,4.388963
8385,280,5.0,3.7617865
3522,280,5.0,4.66975
1509,280,4.0,3.017574
19648,280,5.0,4.2755527
29148,280,5.0,3.0381107
34929,280,3.0,4.274445
6418,280,5.0,4.3041253
36030,280,5.0,4.2636456
885,280,5.0,3.9331107
4894,280,4.0,
13337,280,5.0,4.8332005
25455,280,5.0,3.789911
1023,280,4.0,
47966,280,4.0,4.4613748
4797,280,4.0,3.7461317
28989,348,5.0,3.5012658
15691,348,5.0,3.796126
16255,440,5.0,
3349,734,5.0,4.179967
4299,734,5.0,2.1308322
31223,734,5.0,5.794474
32487,734,5.0,4.409004
444,1682,5.0,1.4699644
8012,1682,5.0,5.3134794
41597,1682,5.0,
43086,1682,5.0,3.7411907
34356,1682,5.0,4.4745398
45584,1682,5.0,2.3960445
28224,2318,1.0,0.8001622
1122,2318,1.0,1.8913014
19177,2318,1.0,3.91156
45052,2318,2.0,0.32089537
13006,2318,3.0,1.4683925
21421,2318,4.0,1.8292294
35910,2337,5.0,4.112543
29335,2337,4.0,2.5507052
8532,2383,3.0,2.5939033
9401,2383,3.0,3.061069
13392,2383,5.0,4.9862556
45823,2383,2.0,4.0856476
4937,2455,5.0,3.7622826
3242,2455,1.0,3.5468764
33440,2455,3.0,3.7376952
40488,2455,3.0,3.5553107
40531,2455,5.0,3.7227452
25185,2455,3.0,2.8873768
9467,2455,3.0,3.5606856
48358,2455,4.0,2.924366
8376,2455,5.0,3.2597485
25268,2455,4.0,3.2127187
47947,2471,4.0,1.6370128
11216,2471,3.0,2.8226898
4337,2471,5.0,0.28372392
30729,2536,1.0,0.17525233
40159,2536,1.0,0.09300345
28,2956,1.0,3.0033526
1441,2956,3.0,1.033572
4209,2956,1.0,2.827754
17098,2956,1.0,
37974,2956,1.0,2.038056
30464,2956,1.0,1.5861614
37935,2956,1.0,2.770901
41345,2956,1.0,
12786,2956,1.0,0.8474713
16931,2956,1.0,3.1985073
25031,2956,2.0,2.8267517
23356,2956,3.0,2.623631
8763,2956,2.0,1.2692711
9437,2956,1.0,2.1341634
18324,3022,5.0,4.0656304
1499,3022,5.0,2.7574255
18245,3022,5.0,4.3175135
46118,3022,5.0,4.990534
11251,3022,5.0,4.8432407
41390,3022,5.0,5.6359477
11898,3022,5.0,4.025217
31744,3022,5.0,4.8803988
10468,3484,4.0,4.8537827
20838,3484,5.0,2.520681
45115,3484,3.0,
38433,3572,1.0,0.70314366
7315,3572,5.0,3.6914647
8806,3572,5.0,1.4744533
22940,3572,1.0,
39997,3786,5.0,3.637295
4094,3786,4.0,4.0988607
33332,3786,5.0,4.3154573
33120,3786,3.0,2.9951866
31372,4016,5.0,3.511924
14145,4016,4.0,4.585266
45863,4016,3.0,4.5093703
40999,4016,1.0,3.9128327
14939,4016,3.0,1.9648962
13421,4016,4.0,3.8793302
46599,4016,1.0,0.69808173
12452,4297,5.0,5.0577226
5674,4297,5.0,
18261,4297,5.0,5.144259
4352,4487,5.0,3.8683531
31715,4487,5.0,
12141,4487,5.0,2.05101
46757,5193,2.0,3.3633287
40841,5193,4.0,3.9292731
3966,5193,2.0,3.3740978
16709,5193,1.0,0.4187352
47088,5193,1.0,3.052622
35477,5193,5.0,
12656,5193,3.0,
14049,5193,1.0,4.758287
7466,5193,4.0,3.613942
15374,5590,4.0,2.650516
42792,5590,2.0,3.535675
33536,5590,3.0,1.0995958
23816,5590,1.0,
15105,5612,5.0,4.1111817
8604,5612,5.0,
7623,5612,5.0,2.7421997
26096,5612,1.0,0.9131458
5994,5612,5.0,4.8839564
31371,5992,5.0,4.2962966
25968,5992,5.0,2.4610295
8782,5992,5.0,3.9414968
39775,5992,5.0,2.7354023
29620,5992,5.0,4.59454
1635,5992,4.0,4.178042
21310,5992,4.0,
29203,5992,5.0,4.651492
22979,5992,5.0,4.417465
11086,5992,5.0,4.874877
9910,5992,4.0,3.8702908
21093,5992,5.0,4.397436
961,6060,5.0,4.65708
24989,6060,5.0,5.202018
12567,6060,5.0,2.189609
26997,6060,5.0,
42628,6060,5.0,1.6668253
12437,6060,5.0,5.9212866
24415,6060,5.0,2.3610258
25130,6282,1.0,5.474646
48522,6282,5.0,1.8591822
27716,6282,5.0,1.7827909
2376,6375,1.0,3.1329896
11212,6578,2.0,2.826241
18082,6578,3.0,3.600659
45021,6578,5.0,2.6914778
47280,6578,5.0,3.9966772
7950,6578,3.0,1.7905861
13842,6578,4.0,3.2924953
8470,6612,1.0,3.4393454
48257,6714,2.0,4.1617913
14099,6714,1.0,4.3768454
33195,6714,2.0,1.6034371
14664,6714,4.0,3.861217
29996,6714,4.0,2.952391
40252,6714,4.0,3.0895565
7527,6714,5.0,4.0747676
2821,6759,3.0,4.2393694
27128,6759,2.0,
9207,6759,5.0,4.0529613
31287,6759,4.0,0.80084664
33841,6759,2.0,3.1866026
5716,6759,2.0,1.293599
11315,6759,5.0,2.1120493
46142,6759,4.0,3.6053991
27607,6759,1.0,0.5859535
11118,6759,5.0,3.52356
39964,6759,1.0,1.7487786
40312,6759,1.0,0.9809381
3395,6759,5.0,
40898,7084,3.0,
17447,7084,5.0,3.3790758
4867,7084,1.0,
46793,7285,5.0,4.2064977
25284,7285,5.0,
18124,7285,5.0,5.3042765
25966,7285,4.0,4.181109
36942,7285,5.0,4.5333276
10172,7285,5.0,3.0663624
30239,7285,4.0,3.147645
24049,7285,5.0,4.57156
25770,7285,5.0,
36443,7286,4.0,3.9047077
16700,7286,5.0,3.4392347
28783,7286,5.0,3.5800211
30881,7615,1.0,1.2446398
9055,7615,4.0,4.5878696
6707,7615,5.0,
12592,7615,5.0,3.9027967
37216,7615,5.0,3.9878802
23574,7615,2.0,4.0064635
30907,7615,5.0,2.9150963
31133,7615,5.0,4.4106154
30081,7615,5.0,2.852551
9356,7615,4.0,2.7029147
43419,7812,5.0,2.8861914
2601,7857,5.0,5.122368
17119,7857,1.0,3.3633404
36372,7857,5.0,4.0316133
48611,7857,4.0,4.082547
5510,7857,4.0,4.826473
41811,7857,2.0,4.723437
34071,7857,5.0,2.229148
43043,7857,5.0,0.79958296
15809,7857,1.0,
18921,7857,5.0,4.583906
6991,7857,4.0,4.2564516
39363,7857,5.0,2.7408242
25613,7857,5.0,4.489737
37976,7857,5.0,2.237331
13763,7857,1.0,3.5321097
2591,7857,5.0,1.7117786
15574,7857,5.0,3.7112992
43370,7974,5.0,4.192549
27477,7974,5.0,3.3469522
2704,7974,5.0,3.812283
4491,7974,5.0,4.112663
42948,7974,5.0,
39925,8144,5.0,4.0801578
29619,8144,5.0,4.6543465
17739,8144,4.0,3.3144655
23751,8144,5.0,3.19128
33879,8144,1.0,
17499,8144,4.0,4.023663
47516,8144,5.0,4.4122577
361,8144,5.0,3.914339
1652,8144,4.0,3.823094
18001,8256,4.0,3.422261
37494,8256,5.0,3.289595
17428,8256,1.0,
23814,8256,5.0,3.3639367
11510,8256,4.0,3.3083854
12843,8256,2.0,0.8144338
21436,8256,5.0,
31629,8256,5.0,4.6773252
39446,8402,5.0,4.3238544
17219,8402,5.0,4.9489546
17002,8402,4.0,
344,8402,5.0,
11128,8402,2.0,3.5159192
1752,8537,5.0,
23826,8537,4.0,3.7286835
23046,8537,4.0,3.738337
31306,8537,3.0,3.0790396
15842,8537,4.0,
32737,8537,5.0,3.9661922
16559,8537,5.0,4.0511646
13906,8537,5.0,4.8118215
16991,8537,3.0,
36086,8537,3.0,
13531,8574,5.0,4.4260826
5224,8574,5.0,4.592722
40227,8574,5.0,
4000,6,3.0,2.0991883
37971,6,5.0,
23558,6,5.0,
7693,6,5.0,2.97463
14680,6,4.0,3.5484362
4930,6,5.0,3.2756505
42775,6,5.0,4.8410664
14398,6,5.0,3.0657604
32931,6,1.0,1.069952
8781,6,3.0,4.2752075
7609,6,4.0,2.4087353
5883,6,5.0,0.41768637
10369,16,5.0,3.9009423
23476,86,5.0,4.058901
16327,86,4.0,4.2906213
24564,86,4.0,4.1835213
39065,86,5.0,2.0435224
24844,86,5.0,3.7604628
7381,86,5.0,4.0637913
42439,86,3.0,
13990,86,5.0,3.9774745
9136,86,5.0,4.2434573
21289,474,4.0,3.6398835
30724,636,3.0,5.326809
4939,760,5.0,
24656,760,5.0,3.7961826
5766,760,5.0,1.9423306
18700,1089,3.0,
46691,1089,2.0,2.8823273
40244,1089,5.0,1.9162182
46689,1089,4.0,
42223,1089,5.0,4.5248184
28143,1089,4.0,2.3627822
32382,1089,5.0,4.589258
23233,1089,4.0,4.320815
30626,1100,4.0,
33256,1100,5.0,3.8500633
13367,1100,4.0,4.0990176
36580,1155,4.0,2.925623
46477,1155,5.0,4.3670254
2835,1155,5.0,
45149,1155,4.0,2.7602787
13372,1155,4.0,4.0816593
8198,1155,5.0,3.8349996
8762,1155,5.0,4.2865095
30159,1155,5.0,3.0041742
25978,1155,3.0,3.346878
45283,1155,5.0,2.8701875
4739,1155,5.0,2.4799023
18081,1155,5.0,4.4316244
20144,1155,5.0,2.482465
26141,1155,5.0,4.560301
27200,1155,5.0,3.6311846
33911,1155,4.0,4.6056156
40293,1155,5.0,
6200,1155,5.0,2.5465395
42207,1155,5.0,
15969,1155,4.0,4.613187
30919,1155,5.0,4.203167
28805,1155,5.0,3.8598955
18439,1155,3.0,2.7051945
40198,1155,5.0,3.112358
30806,1155,5.0,4.2798147
12975,1155,5.0,3.814074
22848,1155,5.0,4.836732
47215,1155,4.0,3.4432473
7415,1155,4.0,4.679128
8833,1155,4.0,2.7729125
23692,1155,5.0,3.6785746
23047,1267,4.0,3.265819
40110,1267,5.0,3.2581472
2349,1267,5.0,4.139504
13154,1267,4.0,3.397374
12827,1267,5.0,4.367539
33622,1267,5.0,5.284112
13591,1367,4.0,2.149776
28222,1367,4.0,3.0631225
40228,1367,1.0,2.5307856
1097,1367,5.0,
32889,2102,4.0,3.977653
25539,2102,4.0,3.0664468
26805,2102,5.0,0.8157616
16844,2102,4.0,4.421699
42866,2102,5.0,
39154,2102,2.0,
47927,2281,2.0,
7556,2433,5.0,
39877,2433,5.0,5.136678
35072,2433,2.0,3.9851406
42120,2433,4.0,3.0889645
46598,2433,5.0,4.5502644
15661,2433,5.0,
8518,2433,5.0,4.244873
25765,2433,5.0,5.0733094
13738,2685,1.0,0.7062162
28570,2685,5.0,3.1626513
24119,2685,1.0,3.8576062
33774,2685,1.0,2.788213
36197,2685,4.0,3.7434416
162,2685,4.0,3.3854527
45723,2685,2.0,3.274094
9899,2685,5.0,3.431959
31576,2685,5.0,4.110505
42433,2685,4.0,
31303,3720,5.0,4.529487
38374,3720,3.0,3.3770835
38234,4030,5.0,3.2974129
30710,4030,3.0,3.7267115
34477,4030,5.0,4.5349336
41029,4030,4.0,
5289,4030,4.0,2.3928328
44162,4365,5.0,
18266,4365,1.0,
8434,4365,5.0,
47562,4365,5.0,2.9113674
33268,4365,5.0,3.7083251
29689,4420,5.0,5.2416086
15916,4977,5.0,4.490044
8775,4977,5.0,5.072593
46952,5281,4.0,4.2579346
11029,5281,5.0,3.6430874
28599,5343,3.0,
15083,5343,5.0,3.7888634
13584,5343,5.0,3.523511
34656,5343,5.0,0.44493607
25635,5343,2.0,1.4514812
48218,5343,5.0,4.5875435
22005,5343,4.0,4.5928288
10920,5343,5.0,3.626197
30172,5343,5.0,4.1705594
12389,5343,4.0,2.3820024
34757,5398,3.0,2.6486807
11241,5398,2.0,1.8971305
28714,5398,1.0,2.7969089
42623,5967,4.0,3.1540828
34598,5967,5.0,4.66293
16122,5967,5.0,4.4734893
22338,5967,5.0,4.381211
24177,5967,5.0,2.6611707
40072,5967,5.0,3.761531
15390,5967,5.0,2.5502985
28269,5967,2.0,
38839,5967,5.0,2.8867567
29042,5967,5.0,4.0785613
13555,5967,5.0,3.7062407
47583,5967,5.0,1.1027243
12285,5967,1.0,1.1246039
31456,6244,5.0,4.076348
44714,6755,3.0,4.135323
31018,6755,4.0,
16371,6827,5.0,2.4588218
23183,6827,5.0,4.0626855
29209,6827,3.0,4.243771
31326,6999,2.0,1.9266274
23915,6999,2.0,0.833515
44932,7182,5.0,3.0303917
17547,7182,3.0,
32697,7182,5.0,3.2369132
32806,7182,5.0,2.5215745
38860,7182,5.0,4.979644
304,7182,5.0,
19533,7182,5.0,2.1612427
11780,7572,3.0,
39435,7617,1.0,4.5575995
17192,7617,5.0,3.629367
25636,7617,4.0,
4545,7617,3.0,4.0198703
43113,7617,5.0,4.067356
36097,7617,5.0,
35991,7617,5.0,4.588897
6461,7617,5.0,4.324943
47845,7617,5.0,5.3800793
28195,7617,5.0,4.4966254
18738,7793,3.0,1.802578
30942,7793,2.0,2.1074812
24519,7793,3.0,
47146,7793,1.0,0.33751988
14615,8009,5.0,4.147356
16554,8009,2.0,
46026,8009,4.0,4.406668
783,8009,4.0,2.8746743
16453,8199,3.0,1.1667712
45251,8204,4.0,4.6194487
41910,8204,5.0,4.409484
38491,8204,5.0,4.4691114
21340,8204,5.0,3.9182107
10930,8204,5.0,3.7239065
6344,8204,1.0,4.391155
19713,8204,1.0,4.0880466
34851,8204,5.0,
8892,8204,5.0,4.285066
23684,8204,5.0,4.535785
1007,8204,5.0,2.279578
17749,8204,5.0,5.4167805
25404,8204,5.0,
44702,8204,4.0,4.1923347
43290,8204,5.0,4.7800984
38014,8204,5.0,4.5641975
46288,8204,3.0,4.1225276
17144,8204,5.0,3.7188494
46443,8204,3.0,2.8459194
3565,8204,5.0,4.1717324
8171,8204,5.0,
21197,8204,4.0,4.457912
47473,8204,4.0,3.840817
11593,8204,4.0,3.813719
34348,8204,2.0,
2792,8204,4.0,4.4225674
11969,8204,5.0,3.6661212
28114,8492,4.0,4.239809
599,8492,4.0,4.3392606
37001,8492,3.0,
28938,8492,4.0,3.4638968
39853,8492,5.0,4.49694
8122,8513,4.0,2.8832226
10555,8513,4.0,3.5117896
20659,8513,5.0,
43177,168,5.0,4.9556737
19942,168,5.0,3.3629375
3652,168,5.0,2.6208096
45462,168,5.0,3.102775
58,168,5.0,
40326,168,1.0,
38153,205,3.0,2.9438374
38656,205,5.0,3.624489
26120,205,5.0,1.2344317
31345,205,5.0,4.1555576
40566,205,5.0,3.4752421
39317,205,5.0,3.745104
42038,205,5.0,2.8427095
42965,205,5.0,4.1489425
17374,205,4.0,
19125,205,5.0,0.96648514
1468,572,5.0,4.19663
40001,572,5.0,
26207,572,5.0,4.237787
42715,572,4.0,4.644826
42137,572,5.0,
24925,572,4.0,3.6601825
29066,572,5.0,4.5405393
8467,852,5.0,
2943,852,3.0,4.0860415
27631,887,3.0,3.8063767
17792,887,5.0,2.5137024
28204,887,3.0,2.1542792
40728,887,5.0,4.5930934
16437,887,5.0,
32138,887,5.0,
45418,887,5.0,4.501797
35835,887,1.0,3.303965
6135,887,5.0,2.724588
28646,1952,5.0,2.8796306
42750,1952,5.0,3.58114
17291,2158,4.0,
47181,2158,3.0,2.936566
36658,2158,3.0,2.698731
38482,2158,1.0,3.1263394
21760,2158,3.0,3.4143937
25186,2158,1.0,4.3448586
26683,2470,5.0,3.2352145
46696,2470,5.0,
5371,2470,5.0,4.5305357
10222,2520,3.0,3.7868323
26199,2520,3.0,3.933855
33403,2699,5.0,4.663263
6213,2699,5.0,3.576035
2013,2699,4.0,3.7355986
182,2699,5.0,3.825941
32573,2699,1.0,4.455085
12549,2699,5.0,5.012334
919,2699,5.0,4.810855
37899,2699,5.0,4.248683
39869,2699,5.0,2.049333
20849,2699,4.0,
28773,2699,5.0,4.9434524
7610,2699,3.0,4.5185847
48016,2699,3.0,3.4035182
1860,2699,5.0,4.339084
39455,2699,3.0,4.2076488
9392,2699,5.0,4.3832827
45559,2699,4.0,
4422,2699,5.0,4.616674
46432,2699,4.0,4.08205
18220,2699,4.0,4.205405
643,2699,4.0,4.014398
16394,2911,1.0,0.64527696
25736,2911,5.0,4.2470894
7637,3813,5.0,
45875,3813,2.0,
10060,3813,4.0,1.4319863
37466,4220,1.0,3.7754521
19019,4565,5.0,2.2781887
7826,4570,4.0,3.1138473
40665,4672,3.0,3.9985611
1307,4672,4.0,3.7249527
32419,4672,4.0,3.2340841
26046,4672,5.0,4.9534407
36170,4672,5.0,3.3280652
44247,4672,4.0,
37547,4672,5.0,3.7989235
677,4672,1.0,2.5790334
240,4672,5.0,2.9446108
36137,4672,5.0,2.8983593
31188,4672,5.0,4.47755
22999,4672,1.0,2.9847565
3874,4672,5.0,
41720,4672,5.0,3.4200263
32607,4914,1.0,3.5991895
46981,4914,5.0,
14983,4914,2.0,2.7101157
23033,4914,4.0,
26157,4914,4.0,2.0632477
33035,4914,1.0,1.5176336
23777,4966,3.0,1.5604482
4322,4966,2.0,
17696,4966,5.0,3.5852535
32196,4966,1.0,0.38209423
26248,4966,4.0,3.0549154
4856,4966,4.0,3.8199425
9944,5001,4.0,5.038441
27386,5001,5.0,4.2932615
36908,5001,4.0,3.584383
4301,5001,4.0,
42003,5001,5.0,4.259446
29743,5016,5.0,3.2209857
17160,5016,4.0,3.278271
31535,5016,4.0,4.213524
25338,5016,5.0,4.2400713
38026,5016,4.0,1.4596242
39975,5016,5.0,3.640926
19921,5158,4.0,4.184777
25729,5158,2.0,4.6481137
11537,5158,3.0,2.5203664
35605,5158,5.0,
45287,5167,4.0,4.665408
19575,5167,5.0,4.63939
19222,5167,5.0,4.720415
43245,5167,4.0,4.423791
44533,5167,4.0,3.940119
45118,5167,3.0,2.9618669
15421,5167,3.0,4.0854125
41788,5234,5.0,3.3133473
9088,5234,5.0,3.8361433
20166,5234,5.0,2.9804401
25444,5234,3.0,3.674062
21155,5234,3.0,3.6120894
12650,5234,5.0,3.1697717
14551,5234,5.0,4.7662244
39950,5234,4.0,2.7241676
4437,5234,5.0,
47720,5234,5.0,
4432,5234,4.0,2.4180732
5098,5234,5.0,
33949,5234,3.0,3.5919325
36147,5382,3.0,4.650387
35565,5382,5.0,
18145,5382,1.0,0.86076045
10079,5382,1.0,2.2378054
30165,5382,1.0,2.610057
40994,5382,1.0,0.64948297
6734,5382,1.0,4.907021
32805,5382,4.0,3.7918785
37364,5382,4.0,3.8240924
6454,5382,5.0,2.16786
34386,5382,4.0,
9448,5382,2.0,3.6994271
32073,5382,5.0,3.6987193
47918,5382,4.0,4.063176
44088,5382,5.0,4.1017094
37439,5382,4.0,5.303916
1665,5770,5.0,
35978,5770,5.0,3.0359635
5534,5770,1.0,1.8760371
36400,5777,5.0,2.640182
36690,5777,5.0,
347,5777,5.0,2.1644266
16630,5777,5.0,3.531641
27073,6146,2.0,5.710596
43730,6146,5.0,3.4011583
47200,6146,4.0,2.5555327
47267,6146,3.0,1.7142599
15773,6146,5.0,3.4073014
18654,6359,5.0,4.3235555
1265,6359,3.0,4.0484953
20170,6359,4.0,2.8147984
19149,6359,5.0,2.2007565
9416,6359,5.0,5.2277255
3795,6359,5.0,4.509206
29223,6359,2.0,4.4512844
8326,6359,5.0,4.1591363
146,6359,5.0,2.4129338
47163,6359,4.0,3.0347564
5736,6359,5.0,
21158,6359,3.0,3.6410692
9789,6359,3.0,3.0640564
4511,6359,5.0,3.8082376
8533,6359,5.0,3.8210363
27090,6359,5.0,2.1416814
13809,6359,5.0,3.828508
12176,6359,4.0,3.6668391
6640,6359,3.0,2.0341659
25868,6359,5.0,3.6234212
40789,6359,4.0,4.1061063
2430,6359,5.0,
37427,6359,4.0,3.5733435
25257,6359,2.0,0.6527097
42276,6359,5.0,1.4977356
1133,6694,4.0,3.452715
42637,6694,3.0,3.426058
7026,6694,5.0,2.964964
17665,6694,4.0,3.891638
37978,6694,5.0,4.342043
10207,6694,5.0,3.7499702
39220,6694,5.0,3.544909
45209,6694,5.0,3.80373
37949,6694,5.0,3.706186
32135,6694,2.0,3.0684502
11786,6694,5.0,4.2658587
4018,7402,5.0,3.5282397
22098,7402,5.0,4.8222923
20524,7402,4.0,3.0719955
29719,7660,3.0,3.8286977
1650,7660,5.0,2.6068668
27004,7660,5.0,2.223872
25602,7660,5.0,3.4796417
21942,7660,3.0,3.5675964
32264,7660,4.0,4.157203
25655,7660,5.0,1.6686816
44802,7660,5.0,
23413,7660,5.0,4.122774
10131,7660,3.0,2.3933747
40475,7660,5.0,0.6133218
36401,7660,5.0,4.865759
11248,7660,5.0,4.4045854
25542,7660,3.0,3.6359205
41123,7660,1.0,3.7028933
29603,7660,5.0,4.2085414
9396,7660,5.0,4.646945
